f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,1e-06,-0.023622,-0.129888,-0.049692,0.033474,-0.271541,-0.071604,0.095309,-0.372337,-0.091843,0.105696,-0.464661,-0.109432,0.158339,-0.290935,-0.046877,0.259419,-0.335368,-0.092821,0.328431,-0.357656,-0.123929,0.392205,-0.374321,-0.145319,0.193734,-0.21995,-0.052855,0.30861,-0.272944,-0.112549,0.392808,-0.304993,-0.152674,0.46949,-0.327718,-0.173948,0.203303,-0.137038,-0.062597,0.249305,-0.139815,-0.136246,0.163255,-0.120591,-0.138672,0.097287,-0.110601,-0.120089,0.197757,-0.050341,-0.076441,0.206306,-0.053694,-0.13772,0.136585,-0.046403,-0.135955,0.08268,-0.047014,-0.119872,H
0.0,0.0,1e-06,-0.022698,-0.131217,-0.049045,0.034567,-0.271428,-0.070374,0.09534,-0.372301,-0.090685,0.105552,-0.46484,-0.10801,0.161259,-0.292051,-0.041971,0.26191,-0.336717,-0.086705,0.330561,-0.359106,-0.117479,0.393633,-0.37594,-0.13913,0.195895,-0.221018,-0.048751,0.308468,-0.275281,-0.108081,0.392001,-0.307648,-0.149019,0.467835,-0.329972,-0.171304,0.204533,-0.137771,-0.059661,0.251074,-0.140418,-0.133268,0.16424,-0.120887,-0.135945,0.098138,-0.110231,-0.117789,0.198319,-0.050833,-0.074786,0.206426,-0.054684,-0.136596,0.136764,-0.047303,-0.135704,0.083588,-0.047097,-0.120388,H
0.0,0.0,1e-06,-0.023802,-0.132176,-0.049963,0.034058,-0.274368,-0.070666,0.095599,-0.377927,-0.090295,0.105149,-0.47117,-0.106909,0.160897,-0.294346,-0.039473,0.261961,-0.34086,-0.081828,0.329909,-0.362911,-0.110269,0.392263,-0.379483,-0.130132,0.196732,-0.223818,-0.044893,0.308406,-0.278753,-0.101661,0.391684,-0.311514,-0.140665,0.466434,-0.333912,-0.161353,0.20632,-0.141435,-0.054817,0.249009,-0.145859,-0.127477,0.162617,-0.124678,-0.131863,0.096174,-0.111418,-0.114509,0.20089,-0.055456,-0.068946,0.204589,-0.0597,-0.13048,0.134815,-0.05058,-0.131453,0.081273,-0.046894,-0.117305,H
0.0,0.0,1e-06,-0.020829,-0.131734,-0.048154,0.037838,-0.271397,-0.068943,0.098107,-0.372889,-0.088932,0.109162,-0.465153,-0.106166,0.163435,-0.290196,-0.040019,0.263267,-0.334841,-0.083983,0.331731,-0.356035,-0.113955,0.394765,-0.371741,-0.134513,0.198873,-0.219517,-0.046532,0.31063,-0.274481,-0.103235,0.393693,-0.307727,-0.141869,0.469994,-0.33202,-0.162383,0.208058,-0.135828,-0.057448,0.250583,-0.1394,-0.129618,0.164756,-0.120676,-0.132998,0.099195,-0.110773,-0.115112,0.200867,-0.047719,-0.072422,0.208792,-0.053281,-0.132201,0.140023,-0.04749,-0.131096,0.086432,-0.047494,-0.115837,H
0.0,0.0,1e-06,-0.019989,-0.133012,-0.051868,0.038865,-0.271542,-0.074865,0.09942,-0.374947,-0.096716,0.112166,-0.470191,-0.115323,0.166305,-0.29178,-0.04198,0.26757,-0.334014,-0.086623,0.335657,-0.354893,-0.11659,0.399008,-0.37093,-0.137421,0.199793,-0.220535,-0.047698,0.313076,-0.274441,-0.107107,0.397202,-0.305057,-0.147049,0.47494,-0.326261,-0.168245,0.20704,-0.137295,-0.058213,0.251104,-0.137388,-0.133928,0.164035,-0.118062,-0.137707,0.098258,-0.108117,-0.119262,0.199532,-0.050649,-0.073027,0.208735,-0.053383,-0.136033,0.138981,-0.045533,-0.135849,0.085584,-0.044713,-0.120685,H
0.0,0.0,1e-06,-0.021713,-0.133694,-0.056659,0.0364,-0.269223,-0.082208,0.097708,-0.371527,-0.105856,0.111607,-0.468584,-0.126231,0.164361,-0.294208,-0.046191,0.267031,-0.336456,-0.092358,0.33552,-0.35644,-0.122611,0.399122,-0.37143,-0.143249,0.199387,-0.222128,-0.049692,0.311674,-0.273907,-0.110793,0.395005,-0.303499,-0.150735,0.471167,-0.32448,-0.171396,0.207836,-0.139923,-0.058501,0.248054,-0.138142,-0.136042,0.160084,-0.117332,-0.140784,0.094249,-0.10587,-0.122557,0.202029,-0.05535,-0.072005,0.203965,-0.054951,-0.136867,0.132288,-0.045401,-0.138426,0.078756,-0.042714,-0.12407,H
0.0,0.0,1e-06,-0.020383,-0.134021,-0.055268,0.038294,-0.270599,-0.079423,0.099565,-0.372087,-0.101542,0.113288,-0.468222,-0.12064,0.164765,-0.292474,-0.046053,0.267584,-0.33457,-0.091096,0.335384,-0.354208,-0.12012,0.398922,-0.369342,-0.139634,0.200099,-0.220771,-0.048979,0.311805,-0.269996,-0.108218,0.394407,-0.298175,-0.146409,0.470798,-0.318759,-0.165757,0.209225,-0.139144,-0.056988,0.244628,-0.132993,-0.132284,0.158495,-0.113294,-0.137245,0.093369,-0.103178,-0.119406,0.203393,-0.055339,-0.069626,0.201772,-0.051073,-0.132123,0.131315,-0.042262,-0.133688,0.07832,-0.040339,-0.119664,H
0.0,0.0,1e-06,-0.020109,-0.133269,-0.05331,0.038724,-0.270453,-0.077336,0.103038,-0.370793,-0.099414,0.116968,-0.465707,-0.118296,0.163201,-0.291881,-0.046474,0.267047,-0.329697,-0.092797,0.33578,-0.34715,-0.122932,0.399902,-0.360914,-0.142972,0.19721,-0.221842,-0.050708,0.3118,-0.271194,-0.112287,0.396169,-0.297551,-0.152089,0.474375,-0.317489,-0.172251,0.205933,-0.140636,-0.059514,0.242674,-0.132161,-0.135468,0.157577,-0.113685,-0.139204,0.094186,-0.107712,-0.120391,0.200493,-0.055378,-0.072765,0.205584,-0.049748,-0.134352,0.135862,-0.041381,-0.133634,0.082829,-0.044289,-0.118106,H
0.0,0.0,1e-06,-0.01944,-0.129445,-0.055201,0.035566,-0.265617,-0.083088,0.096678,-0.366033,-0.10837,0.110957,-0.460772,-0.130422,0.156469,-0.287616,-0.060119,0.261026,-0.324404,-0.110957,0.329316,-0.343155,-0.141431,0.392501,-0.357191,-0.161016,0.193909,-0.217384,-0.063616,0.305374,-0.26142,-0.131084,0.388324,-0.285275,-0.171645,0.464124,-0.301998,-0.190992,0.206446,-0.135633,-0.07086,0.225633,-0.124731,-0.147112,0.14231,-0.111208,-0.149498,0.081354,-0.109984,-0.129988,0.203723,-0.05028,-0.083051,0.189911,-0.039147,-0.143326,0.121084,-0.033056,-0.14305,0.07033,-0.041447,-0.127905,H
0.0,0.0,1e-06,-0.019311,-0.130699,-0.055247,0.034802,-0.266422,-0.081758,0.094515,-0.366406,-0.105775,0.10907,-0.460825,-0.126774,0.155743,-0.285999,-0.055003,0.259045,-0.324921,-0.102501,0.325193,-0.34421,-0.130743,0.388054,-0.359392,-0.148829,0.193247,-0.216451,-0.057486,0.302024,-0.263032,-0.119964,0.382881,-0.287768,-0.15736,0.458035,-0.305407,-0.175132,0.20631,-0.135938,-0.064382,0.225683,-0.12437,-0.139414,0.142686,-0.109366,-0.144017,0.080581,-0.105159,-0.125993,0.204113,-0.05332,-0.076112,0.190654,-0.043207,-0.136797,0.122971,-0.035419,-0.138697,0.072185,-0.038555,-0.125167,H
0.0,0.0,1e-06,-0.020889,-0.134734,-0.055461,0.033927,-0.271144,-0.081142,0.094774,-0.372381,-0.104726,0.107777,-0.468689,-0.124949,0.155729,-0.292357,-0.050239,0.258688,-0.334745,-0.096534,0.324895,-0.355858,-0.124656,0.387565,-0.372866,-0.143172,0.192747,-0.223658,-0.053509,0.301624,-0.274745,-0.117073,0.384232,-0.303312,-0.15686,0.459743,-0.323372,-0.17644,0.204954,-0.143879,-0.061525,0.228451,-0.134911,-0.139171,0.14448,-0.116902,-0.145532,0.082025,-0.110576,-0.128204,0.203043,-0.060893,-0.074279,0.193481,-0.051765,-0.137854,0.124897,-0.0421,-0.141246,0.073108,-0.044372,-0.128512,H
0.0,0.0,1e-06,-0.020857,-0.133119,-0.052748,0.034015,-0.26987,-0.077138,0.095564,-0.370189,-0.09988,0.108408,-0.465743,-0.119469,0.155761,-0.28969,-0.048126,0.258218,-0.3328,-0.093353,0.324281,-0.353926,-0.120567,0.386675,-0.370773,-0.138348,0.19245,-0.220957,-0.052172,0.301048,-0.27347,-0.114256,0.383118,-0.301803,-0.152866,0.458649,-0.321769,-0.171651,0.204225,-0.140662,-0.06069,0.228206,-0.133519,-0.137313,0.145264,-0.116021,-0.143577,0.082818,-0.109987,-0.126202,0.201136,-0.056644,-0.073577,0.19399,-0.049118,-0.136052,0.126742,-0.040269,-0.138934,0.074824,-0.043231,-0.125913,H
0.0,0.0,1e-06,-0.021441,-0.131586,-0.052092,0.034253,-0.270139,-0.074627,0.095919,-0.369912,-0.095088,0.11099,-0.462749,-0.112927,0.153903,-0.287298,-0.047822,0.255867,-0.330624,-0.091884,0.321819,-0.352136,-0.118927,0.384755,-0.369166,-0.136609,0.192031,-0.218277,-0.050724,0.30074,-0.26964,-0.108109,0.38201,-0.298075,-0.143979,0.457183,-0.31815,-0.161421,0.205099,-0.138287,-0.058032,0.230832,-0.132457,-0.130694,0.148511,-0.113181,-0.136347,0.084661,-0.1035,-0.119306,0.2025,-0.055244,-0.069735,0.193296,-0.048781,-0.131025,0.124507,-0.038864,-0.133964,0.070614,-0.037673,-0.12091,H
0.0,0.0,1e-06,-0.022219,-0.129865,-0.052887,0.034245,-0.268539,-0.075306,0.097131,-0.368769,-0.095729,0.112464,-0.461341,-0.113134,0.154256,-0.286448,-0.045515,0.255093,-0.330427,-0.090307,0.320857,-0.352353,-0.118754,0.383163,-0.369667,-0.137971,0.190961,-0.217142,-0.048956,0.298681,-0.269154,-0.109071,0.380207,-0.298906,-0.14809,0.455474,-0.320332,-0.167979,0.202684,-0.136865,-0.05708,0.23359,-0.133521,-0.132463,0.150807,-0.113781,-0.138786,0.087874,-0.103918,-0.122106,0.200323,-0.053949,-0.069653,0.19566,-0.049661,-0.133504,0.126946,-0.040418,-0.1373,0.074457,-0.0402,-0.124838,H
0.0,0.0,1e-06,-0.021187,-0.131432,-0.05606,0.035722,-0.266798,-0.080863,0.100059,-0.365498,-0.103162,0.116261,-0.460275,-0.122526,0.156022,-0.286634,-0.050585,0.257098,-0.331077,-0.096654,0.322771,-0.353234,-0.125222,0.385697,-0.370832,-0.144268,0.193474,-0.217531,-0.052705,0.30062,-0.269531,-0.114431,0.381432,-0.298375,-0.153009,0.456589,-0.31902,-0.172091,0.205713,-0.137584,-0.059592,0.23253,-0.131933,-0.136339,0.149211,-0.113118,-0.142416,0.086281,-0.103863,-0.125066,0.203603,-0.054066,-0.071141,0.197155,-0.048683,-0.135064,0.127778,-0.039578,-0.138338,0.0747,-0.039287,-0.125285,H
0.0,0.0,1e-06,-0.021081,-0.132976,-0.053924,0.036766,-0.268555,-0.077043,0.103239,-0.366711,-0.0983,0.119821,-0.460951,-0.116249,0.156862,-0.290262,-0.044792,0.258816,-0.33286,-0.089902,0.325016,-0.353491,-0.117905,0.38718,-0.369441,-0.136699,0.193217,-0.22092,-0.048154,0.300399,-0.27364,-0.111153,0.3819,-0.302609,-0.151372,0.456334,-0.322816,-0.171527,0.204518,-0.141038,-0.056343,0.231902,-0.135377,-0.133888,0.14902,-0.115658,-0.139982,0.087252,-0.106583,-0.122591,0.202333,-0.057972,-0.069098,0.196082,-0.052384,-0.133308,0.127137,-0.042021,-0.136764,0.07516,-0.042063,-0.12399,H
0.0,0.0,1e-06,-0.020825,-0.131468,-0.055597,0.037091,-0.265423,-0.080123,0.10399,-0.362839,-0.102359,0.122035,-0.457485,-0.121512,0.155985,-0.288104,-0.048529,0.257517,-0.331571,-0.094886,0.323414,-0.352915,-0.123659,0.385957,-0.369098,-0.142791,0.191298,-0.218799,-0.051241,0.29955,-0.270564,-0.114263,0.380964,-0.299243,-0.153855,0.455382,-0.319151,-0.173532,0.202008,-0.13899,-0.058854,0.231621,-0.13301,-0.13693,0.149044,-0.113276,-0.142861,0.087072,-0.102891,-0.125145,0.199545,-0.056254,-0.071019,0.197173,-0.052027,-0.135583,0.127966,-0.040836,-0.138324,0.075473,-0.038299,-0.124819,H
0.0,0.0,1e-06,-0.022982,-0.132016,-0.063092,0.034864,-0.260292,-0.091304,0.108449,-0.34698,-0.115655,0.143599,-0.437152,-0.136202,0.156625,-0.285217,-0.053369,0.258373,-0.32909,-0.101155,0.32406,-0.351994,-0.130387,0.387021,-0.369376,-0.149166,0.191483,-0.214206,-0.053027,0.298732,-0.266114,-0.116505,0.379607,-0.296201,-0.155734,0.454022,-0.31792,-0.174765,0.200885,-0.133887,-0.058433,0.233876,-0.133498,-0.13865,0.151366,-0.115051,-0.145146,0.090074,-0.104833,-0.127203,0.196922,-0.050499,-0.068724,0.199342,-0.05137,-0.135478,0.130743,-0.042244,-0.138338,0.077864,-0.040534,-0.124226,H
0.0,0.0,1e-06,-0.023597,-0.133974,-0.063822,0.034069,-0.263985,-0.091433,0.106434,-0.353007,-0.114722,0.141495,-0.442576,-0.134487,0.155835,-0.287029,-0.053083,0.25684,-0.333178,-0.101095,0.321952,-0.356289,-0.130273,0.385,-0.373695,-0.148368,0.192403,-0.216945,-0.051452,0.300746,-0.272912,-0.111555,0.380474,-0.303092,-0.147767,0.454045,-0.324527,-0.164441,0.202885,-0.137518,-0.056055,0.230742,-0.136259,-0.133905,0.148176,-0.119049,-0.141763,0.086207,-0.108843,-0.12483,0.198817,-0.055609,-0.065637,0.193226,-0.054569,-0.130835,0.123873,-0.04526,-0.134917,0.070892,-0.041931,-0.121742,H
0.0,0.0,1e-06,-0.020411,-0.13406,-0.067702,0.039969,-0.258707,-0.098048,0.113036,-0.343467,-0.123527,0.151266,-0.43067,-0.145204,0.161655,-0.275887,-0.055417,0.265599,-0.312418,-0.104421,0.331494,-0.330542,-0.1339,0.394572,-0.342506,-0.152319,0.194886,-0.202634,-0.052098,0.304886,-0.248126,-0.114953,0.385657,-0.270331,-0.153212,0.460115,-0.284609,-0.171079,0.202446,-0.123784,-0.05522,0.235376,-0.118114,-0.135642,0.150449,-0.10423,-0.144079,0.087658,-0.097588,-0.127132,0.196968,-0.044463,-0.063519,0.189841,-0.040631,-0.131254,0.119843,-0.032163,-0.136716,0.067826,-0.031366,-0.124105,H
0.0,0.0,-0.0,0.111982,-0.046761,-0.042675,0.199371,-0.160866,-0.057869,0.195528,-0.266963,-0.071389,0.101306,-0.296958,-0.076415,0.17293,-0.285799,-0.003729,0.193687,-0.383174,-0.044031,0.169062,-0.298861,-0.064762,0.15146,-0.228703,-0.069741,0.113836,-0.298173,-0.004824,0.13475,-0.410692,-0.062366,0.128036,-0.312262,-0.088755,0.125426,-0.238743,-0.090991,0.052826,-0.305823,-0.016422,0.068614,-0.379796,-0.07253,0.084408,-0.26752,-0.098164,0.092597,-0.18749,-0.098182,-0.00663,-0.305413,-0.030921,0.004078,-0.406323,-0.056084,0.01452,-0.466119,-0.073203,0.022289,-0.534921,-0.082441,I
0.0,0.0,0.0,0.112822,-0.045339,-0.044698,0.197977,-0.157799,-0.061664,0.191627,-0.265988,-0.077121,0.098942,-0.299131,-0.08411,0.169716,-0.283505,-0.003358,0.190032,-0.375314,-0.046921,0.166252,-0.291215,-0.0702,0.145402,-0.217386,-0.075679,0.110151,-0.298103,-0.004305,0.130878,-0.408782,-0.064361,0.127207,-0.31226,-0.093113,0.124569,-0.237161,-0.096118,0.048965,-0.305722,-0.016232,0.065257,-0.376503,-0.075882,0.081304,-0.263442,-0.102726,0.088062,-0.1838,-0.102129,-0.011493,-0.303714,-0.031097,0.001113,-0.400071,-0.05798,0.011841,-0.457791,-0.074758,0.019065,-0.526383,-0.08284,I
0.0,0.0,-0.0,0.115255,-0.046293,-0.043767,0.202111,-0.157183,-0.060728,0.194585,-0.265686,-0.075491,0.100762,-0.300059,-0.081823,0.177155,-0.280243,-0.008229,0.195882,-0.377507,-0.050968,0.170042,-0.295363,-0.073504,0.149964,-0.224769,-0.079816,0.11639,-0.293826,-0.009199,0.13726,-0.407425,-0.070064,0.129193,-0.308031,-0.098417,0.12408,-0.232857,-0.101987,0.055197,-0.302406,-0.020615,0.069986,-0.380329,-0.079341,0.084952,-0.266973,-0.106423,0.092765,-0.185956,-0.107613,-0.004389,-0.302708,-0.034833,0.004612,-0.402558,-0.063071,0.013205,-0.462187,-0.082436,0.020585,-0.533136,-0.093353,I
0.0,0.0,-0.0,0.113723,-0.047915,-0.041165,0.1992,-0.1623,-0.055894,0.19126,-0.271908,-0.069009,0.097733,-0.303799,-0.073843,0.172549,-0.284138,-0.004395,0.191596,-0.381113,-0.044815,0.16602,-0.297018,-0.065758,0.148215,-0.227031,-0.071146,0.112719,-0.297429,-0.006157,0.132494,-0.409135,-0.063314,0.124731,-0.310335,-0.089232,0.12188,-0.23653,-0.09159,0.051096,-0.305377,-0.018177,0.066032,-0.379905,-0.074096,0.080911,-0.267746,-0.098981,0.089076,-0.187565,-0.09884,-0.008912,-0.304531,-0.032925,0.002266,-0.40493,-0.058676,0.012396,-0.463694,-0.075553,0.01997,-0.53218,-0.084669,I
0.0,0.0,0.0,0.117335,-0.040855,-0.051498,0.201724,-0.147553,-0.073454,0.194429,-0.253627,-0.093148,0.100739,-0.288168,-0.103588,0.17548,-0.271073,-0.007032,0.194281,-0.36019,-0.05498,0.168935,-0.27884,-0.080423,0.147716,-0.205829,-0.086834,0.11512,-0.28554,-0.005779,0.136799,-0.393529,-0.073642,0.130311,-0.296095,-0.105788,0.125752,-0.220033,-0.108859,0.055001,-0.294536,-0.016404,0.072483,-0.371282,-0.081479,0.086773,-0.257315,-0.10944,0.092493,-0.176401,-0.107808,-0.004732,-0.295219,-0.030644,0.009882,-0.388539,-0.060742,0.022065,-0.44443,-0.079311,0.031847,-0.511216,-0.087545,I
0.0,0.0,0.0,0.118035,-0.04148,-0.054355,0.198508,-0.147711,-0.07975,0.189142,-0.25186,-0.102869,0.097416,-0.284774,-0.116566,0.174891,-0.266455,-0.010903,0.191887,-0.351314,-0.064001,0.166843,-0.270244,-0.092534,0.143541,-0.193952,-0.099601,0.113493,-0.282991,-0.009584,0.134598,-0.388321,-0.081951,0.129127,-0.290382,-0.115469,0.12573,-0.212548,-0.117945,0.052601,-0.292447,-0.020646,0.069137,-0.370838,-0.089572,0.083592,-0.257615,-0.117715,0.089827,-0.175921,-0.114554,-0.007849,-0.292435,-0.035598,0.008997,-0.386059,-0.067453,0.021099,-0.44191,-0.085444,0.030257,-0.507094,-0.092156,I
0.0,0.0,0.0,0.113109,-0.047433,-0.044893,0.199291,-0.160201,-0.061994,0.188768,-0.270387,-0.077245,0.094,-0.300099,-0.083669,0.173751,-0.278418,-0.004433,0.190419,-0.371586,-0.0469,0.163809,-0.287995,-0.068547,0.144989,-0.216466,-0.07336,0.113594,-0.29413,-0.005208,0.132119,-0.402605,-0.06568,0.124414,-0.303854,-0.09302,0.120995,-0.228925,-0.094341,0.052674,-0.303748,-0.016817,0.067086,-0.379438,-0.075274,0.08018,-0.266024,-0.099922,0.08689,-0.186378,-0.097596,-0.007462,-0.303441,-0.031567,0.007449,-0.401443,-0.05688,0.018787,-0.456102,-0.072039,0.027572,-0.521981,-0.078651,I
0.0,0.0,0.0,0.112217,-0.041224,-0.049437,0.199611,-0.151737,-0.069918,0.190403,-0.261832,-0.087788,0.096923,-0.29899,-0.096281,0.175753,-0.274578,-0.010738,0.194394,-0.361491,-0.056451,0.165665,-0.278389,-0.078513,0.14288,-0.206848,-0.083131,0.114714,-0.290955,-0.010195,0.135968,-0.397277,-0.074782,0.126157,-0.298374,-0.102352,0.121339,-0.22305,-0.103085,0.054062,-0.300699,-0.02105,0.071692,-0.37678,-0.083488,0.084072,-0.260544,-0.108342,0.090116,-0.179297,-0.105846,-0.005026,-0.299612,-0.035398,0.008161,-0.391492,-0.065552,0.018754,-0.445685,-0.08366,0.028079,-0.513103,-0.09195,I
0.0,0.0,-0.0,0.116058,-0.049438,-0.043239,0.202873,-0.16474,-0.058994,0.192845,-0.27599,-0.072897,0.097542,-0.30758,-0.078077,0.174976,-0.2832,-0.003352,0.193645,-0.377372,-0.045058,0.167174,-0.293066,-0.06624,0.147536,-0.222099,-0.071135,0.11444,-0.296232,-0.004066,0.135115,-0.405804,-0.064789,0.126744,-0.306396,-0.092908,0.121677,-0.232027,-0.095258,0.05337,-0.304459,-0.015349,0.068528,-0.382715,-0.073022,0.082923,-0.269506,-0.09878,0.089963,-0.189628,-0.098112,-0.006101,-0.303815,-0.029566,0.007303,-0.403251,-0.055537,0.019252,-0.460298,-0.073112,0.028715,-0.528416,-0.082184,I
0.0,0.0,0.0,0.114936,-0.045277,-0.049565,0.198614,-0.154874,-0.069721,0.191379,-0.261659,-0.087913,0.097499,-0.294922,-0.097025,0.174068,-0.278541,-0.003039,0.192489,-0.36805,-0.048474,0.16708,-0.287192,-0.072796,0.146583,-0.215342,-0.078601,0.114271,-0.292456,-0.001902,0.134708,-0.400648,-0.066089,0.127608,-0.304134,-0.096656,0.124237,-0.229995,-0.099214,0.054147,-0.300766,-0.012587,0.069,-0.374655,-0.074695,0.083998,-0.26241,-0.102739,0.091221,-0.183109,-0.101708,-0.005062,-0.300879,-0.026727,0.007466,-0.397687,-0.053932,0.019871,-0.455186,-0.071545,0.030284,-0.522354,-0.079611,I
0.0,0.0,0.0,0.114205,-0.041887,-0.053422,0.19699,-0.148814,-0.077234,0.185817,-0.255904,-0.098868,0.095122,-0.293125,-0.111192,0.175753,-0.273556,-0.008828,0.193794,-0.362128,-0.061331,0.166667,-0.281357,-0.089725,0.143177,-0.208057,-0.097276,0.114079,-0.287665,-0.007599,0.135523,-0.39398,-0.079236,0.126301,-0.29727,-0.11268,0.121072,-0.221792,-0.115948,0.053165,-0.29612,-0.018971,0.069402,-0.373031,-0.086874,0.08267,-0.262421,-0.115796,0.08907,-0.182838,-0.114415,-0.006402,-0.296174,-0.034251,0.006873,-0.387411,-0.066699,0.017657,-0.443517,-0.086678,0.027202,-0.509978,-0.095581,I
0.0,0.0,0.0,0.113904,-0.043928,-0.049431,0.198581,-0.153339,-0.069959,0.187705,-0.26136,-0.088511,0.095568,-0.294791,-0.098152,0.173817,-0.275069,-0.006707,0.190442,-0.363322,-0.054646,0.165517,-0.281048,-0.080084,0.143903,-0.20801,-0.086257,0.112532,-0.289548,-0.006412,0.131636,-0.395239,-0.072591,0.125906,-0.298826,-0.103755,0.121646,-0.224068,-0.106671,0.051584,-0.29797,-0.01783,0.065976,-0.374262,-0.080964,0.080607,-0.263734,-0.108091,0.086792,-0.185365,-0.106568,-0.008091,-0.297401,-0.032812,0.006091,-0.39214,-0.061356,0.018037,-0.447874,-0.078761,0.027337,-0.51409,-0.086435,I
0.0,0.0,0.0,0.114425,-0.046568,-0.048246,0.197456,-0.156425,-0.067626,0.189214,-0.264314,-0.085315,0.096588,-0.296256,-0.094026,0.172059,-0.276547,-0.002352,0.190097,-0.368036,-0.049117,0.164625,-0.285995,-0.07478,0.143455,-0.21154,-0.081061,0.111954,-0.291708,-0.001947,0.131095,-0.401433,-0.066558,0.125471,-0.305802,-0.097934,0.122404,-0.230549,-0.101024,0.051046,-0.300267,-0.01325,0.064845,-0.375719,-0.075647,0.079407,-0.265234,-0.103731,0.085658,-0.18608,-0.102478,-0.009074,-0.300013,-0.027907,0.004809,-0.396907,-0.055275,0.016638,-0.454128,-0.072459,0.025672,-0.520433,-0.079927,I
0.0,0.0,0.0,0.112216,-0.039087,-0.051795,0.198039,-0.147574,-0.073251,0.187681,-0.255661,-0.092224,0.094663,-0.290997,-0.101844,0.175669,-0.26822,-0.00834,0.192645,-0.356322,-0.056697,0.165154,-0.274818,-0.081583,0.140585,-0.200734,-0.087146,0.11462,-0.286001,-0.007036,0.134206,-0.392564,-0.07411,0.126209,-0.296192,-0.104643,0.121002,-0.220276,-0.106471,0.053687,-0.296431,-0.017783,0.069337,-0.374246,-0.081986,0.082735,-0.261961,-0.108978,0.088868,-0.181642,-0.106992,-0.006257,-0.296564,-0.032303,0.007581,-0.388613,-0.062616,0.018547,-0.442913,-0.08095,0.027968,-0.508014,-0.088896,I
0.0,0.0,0.0,0.113676,-0.04307,-0.049415,0.191595,-0.154173,-0.070539,0.177813,-0.260526,-0.090115,0.088898,-0.294131,-0.100775,0.167919,-0.270938,-0.004562,0.181936,-0.357208,-0.054833,0.157265,-0.275813,-0.082011,0.133518,-0.198997,-0.088099,0.107166,-0.288338,-0.004126,0.122984,-0.392591,-0.07182,0.119835,-0.296898,-0.103964,0.118614,-0.220471,-0.106534,0.045313,-0.297294,-0.015685,0.058968,-0.373723,-0.080862,0.074789,-0.261176,-0.107896,0.082153,-0.179905,-0.104805,-0.01654,-0.294957,-0.030711,0.002373,-0.386643,-0.060206,0.015732,-0.440493,-0.076676,0.025587,-0.503801,-0.082604,I
0.0,0.0,0.0,0.109462,-0.041692,-0.049464,0.193051,-0.152466,-0.07,0.180108,-0.259282,-0.088707,0.089618,-0.291451,-0.098172,0.167715,-0.273826,-0.007297,0.181359,-0.361626,-0.055961,0.156539,-0.278745,-0.08083,0.132996,-0.202406,-0.085597,0.105829,-0.291401,-0.007167,0.120838,-0.398439,-0.073155,0.118223,-0.301867,-0.103215,0.117529,-0.225917,-0.104766,0.044077,-0.299624,-0.018838,0.056842,-0.376569,-0.082878,0.072737,-0.262469,-0.108772,0.080411,-0.181804,-0.105452,-0.016814,-0.296677,-0.033994,0.000118,-0.388479,-0.063064,0.01239,-0.444061,-0.07926,0.021399,-0.511942,-0.085301,I
0.0,0.0,0.0,0.111411,-0.046424,-0.048729,0.195231,-0.158107,-0.068758,0.184415,-0.261984,-0.086881,0.090979,-0.287955,-0.095815,0.167104,-0.278388,-0.007524,0.181502,-0.369986,-0.055434,0.156532,-0.284923,-0.079778,0.135861,-0.207735,-0.084543,0.105728,-0.293918,-0.007327,0.122722,-0.402398,-0.073462,0.117625,-0.302675,-0.103212,0.116055,-0.225786,-0.104228,0.044185,-0.302286,-0.018624,0.055105,-0.380209,-0.081332,0.071694,-0.267758,-0.107353,0.081729,-0.188,-0.104281,-0.015414,-0.300539,-0.033388,-0.001928,-0.397829,-0.060595,0.009545,-0.455278,-0.076555,0.018337,-0.524001,-0.082765,I
0.0,0.0,0.0,0.110792,-0.052523,-0.055702,0.181984,-0.166063,-0.08061,0.16193,-0.270935,-0.103396,0.070259,-0.294267,-0.116693,0.155889,-0.280731,-0.005269,0.164804,-0.369419,-0.059061,0.141862,-0.288875,-0.089615,0.12077,-0.208295,-0.097221,0.094015,-0.29311,-0.002489,0.103416,-0.400177,-0.074048,0.101855,-0.30762,-0.109257,0.103913,-0.23012,-0.112772,0.032502,-0.298305,-0.012747,0.03723,-0.375119,-0.080203,0.058655,-0.271817,-0.11069,0.072409,-0.192239,-0.10917,-0.026402,-0.293659,-0.027159,-0.016661,-0.388386,-0.056709,-0.007839,-0.448669,-0.074752,-0.001684,-0.51391,-0.081683,I
